payment_id,payment_type,payment_date,amount,payment_status
520,Debit Card,2020-03-03 11:25,56.16,Refunded
521,Net Banking,2021-07-01 11:22,563.27,Refunded
522,Net Banking,2020-09-20 21:48,261.55,Completed
523,Net Banking,2020-09-07 20:07,153.3,Failed
524,Credit Card,2021-08-27 02:18,341.33,Refunded
525,Credit Card,2021-11-09 09:56,680.12,Refunded
526,Credit Card,2020-10-28 13:05,914.39,Refunded
527,Net Banking,2020-02-02 21:05,807.95,Completed
528,UPI,2023-02-05 18:19,38.39,Completed
529,UPI,2020-01-27 15:47,424.32,Failed
530,UPI,2022-09-04 15:45,270.86,Failed
531,UPI,2020-03-26 18:27,720.84,Completed
532,UPI,2020-06-19 09:45,638.22,Refunded
533,UPI,2022-06-11 16:23,398.22,Refunded
534,UPI,2021-02-22 18:30,44.92,Failed
535,UPI,2023-07-08 07:05,842.59,Failed
536,Debit Card,2021-03-27 21:10,519.68,Failed
537,Net Banking,2022-02-19 13:17,354.12,Refunded
538,Debit Card,2020-05-31 12:29,213.94,Refunded
539,Credit Card,2022-05-03 07:03,650.68,Completed
540,Credit Card,2020-06-29 04:25,992.37,Refunded
541,Debit Card,2023-02-12 05:41,388.37,Failed
542,Net Banking,2023-04-21 11:56,284.32,Failed
543,Credit Card,2023-03-28 03:22,619.24,Completed
544,Credit Card,2021-02-28 06:04,335.98,Refunded
545,UPI,2022-12-03 19:00,590.99,Failed
546,Debit Card,2023-02-21 14:51,176.8,Refunded
547,UPI,2021-09-22 11:22,82.68,Refunded
548,Credit Card,2021-06-15 02:58,465.01,Refunded
549,Credit Card,2022-01-10 10:36,241.02,Failed
550,Debit Card,2023-02-22 04:48,246.97,Failed
551,Credit Card,2022-04-17 20:53,479.49,Refunded
552,Credit Card,2023-03-01 08:10,338.07,Completed
553,Debit Card,2023-09-08 03:02,732.85,Failed
554,Credit Card,2023-02-13 14:11,263.29,Refunded
555,Net Banking,2023-07-07 07:16,533.43,Failed
556,UPI,2022-02-17 15:08,691.88,Completed
557,Debit Card,2022-01-22 18:23,776.56,Refunded
558,Debit Card,2020-11-21 18:15,530.28,Completed
559,Credit Card,2020-08-14 21:26,531.67,Completed
560,Debit Card,2022-02-03 17:12,217.57,Failed
561,UPI,2022-05-24 21:55,539.83,Failed
562,Net Banking,2022-09-20 08:31,907.58,Refunded
563,Net Banking,2022-10-25 23:26,28.29,Failed
564,UPI,2021-10-25 17:26,803.69,Completed
565,Net Banking,2021-07-04 23:02,736.73,Refunded
566,UPI,2023-03-23 13:48,480.19,Completed
567,Credit Card,2021-04-18 03:48,363.84,Completed
568,Credit Card,2022-09-05 05:15,329.15,Failed
569,UPI,2023-05-13 04:04,632.22,Refunded
570,Net Banking,2021-07-16 08:23,542.07,Failed
571,UPI,2020-06-27 09:39,967.3,Completed
572,UPI,2022-12-14 21:59,391.91,Completed
573,Net Banking,2022-06-27 05:18,330,Completed
574,Credit Card,2023-06-17 14:04,622.63,Failed
575,UPI,2021-11-16 06:44,231.78,Refunded
576,Net Banking,2021-12-29 04:10,789.26,Completed
577,UPI,2023-08-06 02:37,441.47,Completed
578,Net Banking,2022-06-21 03:33,534.09,Failed
579,Debit Card,2020-01-17 00:48,914.38,Completed
580,Debit Card,2021-12-19 06:31,739.03,Completed
581,Credit Card,2020-08-13 13:24,402.04,Completed
582,Credit Card,2020-06-24 08:46,761.01,Failed
583,Net Banking,2023-08-28 00:33,642.91,Completed
584,UPI,2020-10-23 01:31,134.99,Failed
585,Debit Card,2021-09-17 01:20,774.57,Refunded
586,Debit Card,2022-09-09 17:15,387.75,Refunded
587,Credit Card,2023-03-08 23:52,632.15,Failed
588,Net Banking,2023-09-03 20:33,697.22,Completed
589,Credit Card,2021-07-16 04:06,18.03,Completed
590,Debit Card,2021-09-06 19:49,558.01,Completed
591,UPI,2021-03-24 11:07,444.25,Completed
592,UPI,2022-12-15 17:30,405.14,Refunded
593,Net Banking,2020-08-01 20:31,929.26,Failed
594,UPI,2021-07-12 03:24,422.66,Completed
595,UPI,2021-05-16 22:52,589.91,Failed
596,Credit Card,2023-06-13 06:06,891.63,Failed
597,UPI,2022-04-05 17:10,636.66,Completed
598,Net Banking,2020-10-05 01:09,57.6,Failed
599,Debit Card,2022-03-20 22:15,925.93,Failed
600,Credit Card,2020-08-07 08:19,603.31,Completed
601,UPI,2022-04-17 17:21,450,Refunded
602,Debit Card,2022-10-23 18:53,370.79,Completed
603,Debit Card,2020-06-24 14:05,880.68,Failed
604,UPI,2023-08-22 03:07,840.05,Completed
605,Debit Card,2020-02-10 16:13,676.84,Failed
606,UPI,2021-10-17 17:04,553.53,Completed
607,Debit Card,2022-03-02 02:29,190.57,Failed
608,Debit Card,2023-05-28 00:51,377.07,Failed
609,UPI,2021-08-13 16:41,750.9,Completed
610,Net Banking,2023-02-23 16:24,613.42,Completed
611,Net Banking,2021-12-04 16:23,91.36,Refunded
612,Credit Card,2023-05-28 01:07,509.82,Failed
613,Net Banking,2022-02-06 03:50,376.62,Completed
614,UPI,2021-09-04 17:51,105.02,Failed
615,Debit Card,2021-11-25 00:30,213.95,Completed
616,Net Banking,2021-07-18 03:13,623.71,Completed
617,Debit Card,2022-11-25 19:45,782.82,Failed
618,Net Banking,2021-07-11 10:04,445.58,Failed
619,UPI,2022-02-15 14:55,782.33,Refunded
620,Credit Card,2022-09-12 09:44,28.55,Failed
621,UPI,2023-06-08 20:07,270.69,Refunded
622,Debit Card,2023-07-31 08:34,836.99,Completed
623,Net Banking,2023-01-04 22:57,476.04,Failed
624,Credit Card,2021-11-19 01:50,861.23,Refunded
625,Debit Card,2020-10-15 05:50,728.66,Refunded
626,UPI,2023-06-08 05:49,860.01,Completed
627,Net Banking,2022-04-09 17:34,947.14,Refunded
628,Debit Card,2021-09-03 04:48,866.48,Failed
629,Debit Card,2022-01-07 03:46,597.8,Failed
630,Credit Card,2020-04-14 05:08,667.35,Completed
631,Credit Card,2021-11-13 17:41,647.01,Failed
632,Net Banking,2021-04-13 07:41,768.83,Refunded
633,UPI,2021-05-07 15:19,666.58,Refunded
634,UPI,2023-01-03 23:46,488.92,Completed
635,UPI,2022-01-18 09:16,473.62,Refunded
636,UPI,2022-04-01 07:48,262.02,Completed
637,UPI,2021-07-07 09:42,651.68,Refunded
638,Net Banking,2021-09-24 03:33,104.28,Refunded
639,UPI,2023-08-21 14:34,380.35,Completed
640,UPI,2020-11-06 21:37,245.41,Completed
641,UPI,2022-02-02 05:07,356.02,Completed
642,UPI,2022-09-22 21:54,749.37,Failed
643,Net Banking,2022-01-11 15:18,928.69,Completed
644,Net Banking,2022-04-04 01:57,53.87,Refunded
645,UPI,2023-07-10 17:00,643.87,Completed
646,Net Banking,2020-12-09 08:42,245.95,Refunded
647,UPI,2022-06-28 13:10,11.86,Completed
648,Net Banking,2020-07-27 11:37,259.11,Refunded
649,Net Banking,2023-07-21 17:26,719.15,Failed
650,Net Banking,2023-04-23 22:45,494.25,Refunded
651,Debit Card,2021-08-18 11:08,133.24,Failed
652,UPI,2023-03-17 21:43,346.65,Completed
653,Debit Card,2022-10-19 03:59,939.44,Failed
654,Net Banking,2020-03-16 11:07,131.43,Completed
655,Debit Card,2023-05-31 17:16,826.4,Completed
656,Credit Card,2020-06-08 00:46,465.52,Refunded
657,Credit Card,2023-09-11 15:33,847.92,Completed
658,Net Banking,2020-03-13 00:11,940.72,Failed
659,UPI,2023-03-22 12:41,43.11,Refunded
660,Net Banking,2023-05-08 01:43,186.32,Refunded
661,UPI,2021-10-04 23:15,683.11,Failed
662,Debit Card,2020-08-12 04:36,751.77,Failed
663,Debit Card,2023-09-23 02:59,554.18,Refunded
664,Net Banking,2022-06-30 14:46,407.79,Completed
665,UPI,2021-02-09 17:30,792.68,Failed
666,Debit Card,2022-01-23 10:57,880.4,Failed
667,Net Banking,2020-04-03 02:31,494.16,Failed
668,Debit Card,2020-09-29 07:30,538.64,Completed
669,UPI,2020-06-23 10:21,967.37,Completed
670,UPI,2020-08-06 17:33,755.75,Refunded
671,Credit Card,2020-06-01 20:26,279.38,Completed
672,Net Banking,2021-09-26 06:22,173.32,Refunded
673,UPI,2023-06-12 04:47,234.44,Failed
674,Debit Card,2021-10-04 14:51,484.99,Refunded
675,Net Banking,2022-06-23 21:30,770.94,Completed
676,UPI,2022-12-01 16:24,963.63,Completed
677,Credit Card,2023-09-22 07:23,61.03,Failed
678,Debit Card,2022-01-15 07:16,776.44,Failed
679,UPI,2023-02-22 09:22,815.62,Failed
680,Credit Card,2022-11-17 12:21,182.37,Failed
681,Debit Card,2022-04-30 03:23,244.91,Refunded
682,Net Banking,2023-04-25 16:45,946.52,Refunded
683,Credit Card,2020-10-16 21:03,887.49,Refunded
684,Net Banking,2022-05-28 04:06,939.58,Completed
685,Credit Card,2020-09-15 20:48,675.5,Completed
686,Debit Card,2020-06-03 04:56,271.22,Refunded
687,Debit Card,2021-10-22 21:09,868.07,Failed
688,Credit Card,2020-08-09 19:50,589.73,Refunded
689,Debit Card,2021-11-13 02:50,811.91,Failed
690,Net Banking,2021-10-14 07:31,456.99,Failed
691,UPI,2022-02-12 03:25,915.57,Refunded
692,Debit Card,2021-01-05 14:10,381.04,Failed
693,UPI,2021-08-09 07:08,925.29,Completed
694,Credit Card,2022-12-26 03:59,669.08,Refunded
695,UPI,2020-06-23 01:50,221.69,Failed
696,Debit Card,2022-11-12 07:38,966.71,Refunded
697,UPI,2020-10-22 20:34,67.36,Refunded
698,Credit Card,2023-04-29 16:10,224.22,Refunded
699,Net Banking,2022-11-16 19:26,307.9,Completed
700,UPI,2022-10-14 23:14,939.71,Failed
701,Net Banking,2020-10-02 23:34,174.15,Completed
702,UPI,2023-09-17 00:40,527.01,Completed
703,Debit Card,2021-10-24 18:13,274.29,Completed
704,Credit Card,2020-08-15 05:24,192.74,Completed
705,Debit Card,2022-03-08 04:35,21.3,Completed
706,Net Banking,2022-03-19 02:11,920.93,Failed
707,Net Banking,2020-04-04 15:54,734.99,Completed
708,Net Banking,2023-09-16 13:36,668.36,Failed
709,Credit Card,2023-01-18 10:54,244.87,Failed
710,Net Banking,2020-10-22 13:37,743.06,Failed
711,Credit Card,2022-09-16 13:20,426.86,Failed
712,Credit Card,2023-07-27 23:15,421.88,Completed
713,Net Banking,2020-10-28 04:06,51.38,Refunded
714,Net Banking,2023-02-22 07:32,58.83,Failed
715,Credit Card,2022-10-23 14:13,396.03,Refunded
716,Debit Card,2020-04-01 14:24,233.93,Refunded
717,Debit Card,2022-03-03 23:14,846.5,Refunded
718,UPI,2022-03-31 04:02,264.14,Failed
719,Net Banking,2021-09-03 18:18,118.1,Refunded
720,Credit Card,2022-04-01 13:26,46.63,Refunded
721,Debit Card,2023-06-01 15:06,684.91,Failed
722,UPI,2023-03-11 08:57,42.86,Refunded
723,Net Banking,2023-08-14 18:33,25.31,Failed
724,Debit Card,2021-11-19 15:02,816.21,Completed
725,Net Banking,2020-04-18 19:41,132.15,Completed
726,UPI,2023-02-18 04:44,578.13,Completed
727,Net Banking,2023-01-20 14:21,150.78,Failed
728,Net Banking,2020-01-23 14:36,467.75,Completed
729,Credit Card,2021-11-11 13:45,923.05,Completed
730,Debit Card,2023-07-29 22:07,902.31,Refunded
731,Debit Card,2021-11-29 14:34,953.07,Failed
732,Credit Card,2020-10-14 17:37,182.49,Failed
733,Credit Card,2023-02-01 06:56,710.76,Failed
734,UPI,2021-07-19 15:44,519.26,Completed
735,Debit Card,2021-02-11 05:02,774.98,Failed
736,Debit Card,2022-10-28 10:48,829.28,Completed
737,Credit Card,2020-01-09 03:48,414.17,Failed
738,Debit Card,2021-10-30 14:08,852.77,Failed
739,UPI,2021-11-23 19:44,919.09,Failed
740,Debit Card,2021-12-07 15:51,130.9,Completed
741,Credit Card,2021-09-15 14:25,56.61,Completed
742,Debit Card,2023-01-17 23:40,252.1,Completed
743,UPI,2022-01-22 18:45,518.09,Refunded
744,Net Banking,2023-03-05 23:27,582.41,Completed
745,UPI,2023-05-19 17:26,459.26,Failed
746,Net Banking,2020-06-15 02:12,858.45,Refunded
747,Credit Card,2021-01-28 12:16,42.33,Failed
748,Net Banking,2020-04-26 16:38,894.32,Failed
749,Credit Card,2020-09-22 21:53,261.11,Refunded
750,Net Banking,2020-01-10 12:01,336.66,Failed
751,UPI,2023-01-12 14:34,811.06,Refunded
752,UPI,2021-03-03 04:32,246.68,Failed
753,UPI,2020-08-24 05:12,758.49,Failed
754,Net Banking,2022-07-25 15:41,470.14,Refunded
755,Net Banking,2020-05-04 00:49,19.3,Failed
756,Debit Card,2021-09-27 21:09,331.35,Refunded
757,Net Banking,2023-07-24 10:28,671.61,Completed
758,Credit Card,2023-08-01 16:32,764.93,Completed
759,Credit Card,2021-04-11 18:01,233.54,Failed
760,Net Banking,2022-07-13 10:59,340,Failed
761,UPI,2021-11-27 21:51,125.15,Completed
762,UPI,2023-01-16 18:52,288.1,Refunded
763,Credit Card,2023-04-16 03:37,310.44,Failed
764,Debit Card,2020-08-27 23:47,545.99,Failed
765,Net Banking,2020-02-10 23:15,857.88,Failed
766,Debit Card,2022-09-17 18:04,60.95,Refunded
767,UPI,2023-04-02 01:06,720.94,Failed
768,Net Banking,2022-04-26 17:13,833.64,Completed
769,Credit Card,2020-04-14 17:49,489.28,Refunded
770,Net Banking,2022-03-14 01:19,313.61,Failed
771,UPI,2021-08-16 07:31,676.87,Failed
772,Net Banking,2021-11-30 03:57,466.72,Refunded
773,Net Banking,2020-11-06 08:54,174.76,Refunded
774,Debit Card,2021-08-29 09:44,511.84,Failed
775,Credit Card,2021-02-20 19:50,584.17,Refunded
776,UPI,2022-02-17 21:03,533.14,Failed
777,Net Banking,2020-01-24 12:24,844.42,Failed
778,Debit Card,2023-08-24 13:16,720.65,Failed
779,Credit Card,2021-03-23 15:30,524.21,Failed
780,Net Banking,2020-03-10 17:45,628.55,Failed
781,Net Banking,2022-07-23 03:33,444.64,Failed
782,Net Banking,2020-03-24 04:20,759.3,Completed
783,Net Banking,2020-10-22 23:11,382.49,Failed
784,Net Banking,2023-04-21 21:28,191.9,Refunded
785,Net Banking,2020-05-22 15:22,673.38,Completed
786,Credit Card,2022-06-15 09:59,761.7,Failed
787,Credit Card,2020-09-23 12:03,558.36,Failed
788,Debit Card,2021-01-18 02:52,664.08,Completed
789,Net Banking,2023-01-10 20:32,967.17,Refunded
790,Debit Card,2021-08-11 21:06,209.7,Completed
791,Debit Card,2021-05-10 21:53,61.37,Completed
792,Debit Card,2023-06-17 01:44,593.49,Completed
793,UPI,2021-07-27 01:34,385.29,Failed
794,Credit Card,2022-02-12 15:46,570.34,Failed
795,Debit Card,2020-01-05 03:10,404.84,Failed
796,Debit Card,2021-01-25 21:29,347.61,Refunded
797,Net Banking,2021-10-23 12:10,780.74,Refunded
798,UPI,2020-07-04 10:29,145.17,Failed
799,Debit Card,2022-09-14 07:09,718.25,Completed
800,Credit Card,2022-02-22 13:55,862.87,Failed
801,UPI,2022-12-23 18:35,886.92,Refunded
802,UPI,2021-08-11 02:43,536.39,Failed
803,Debit Card,2020-08-06 20:05,125.28,Refunded
804,Credit Card,2021-06-08 04:06,175.05,Failed
805,UPI,2020-10-20 14:22,534.11,Completed
806,UPI,2021-05-22 10:17,974.68,Failed
807,UPI,2020-09-27 01:19,371.51,Completed
808,Net Banking,2023-02-15 06:40,861.04,Failed
809,Net Banking,2023-01-19 00:05,402.92,Refunded
810,Debit Card,2020-03-27 19:43,236.4,Refunded
811,Debit Card,2020-12-11 15:40,131.12,Completed
812,Net Banking,2020-03-11 14:49,902.94,Completed
813,UPI,2023-02-21 04:38,407.27,Failed
814,Debit Card,2023-04-27 22:05,777.93,Refunded
815,Debit Card,2023-01-10 13:31,813,Refunded
816,Net Banking,2020-11-22 02:07,920.49,Refunded
817,Net Banking,2021-02-19 10:21,828.1,Refunded
818,Credit Card,2021-05-30 09:21,803.42,Failed
819,UPI,2022-04-17 06:29,181.94,Completed
820,Net Banking,2023-09-27 22:36,581.66,Failed
821,UPI,2020-08-23 22:49,432.84,Completed
822,Debit Card,2021-01-09 16:45,546.48,Refunded
823,Credit Card,2022-08-22 21:49,14.44,Failed
824,Credit Card,2020-03-25 16:07,187.01,Failed
825,UPI,2021-11-24 14:17,687.93,Completed
826,Credit Card,2020-10-28 19:25,684.29,Refunded
827,Credit Card,2020-06-17 23:23,725.93,Failed
828,UPI,2021-09-01 06:10,372.91,Failed
829,Credit Card,2022-03-26 11:16,282.67,Failed
830,Debit Card,2023-09-10 11:03,866.24,Completed
831,Credit Card,2021-07-05 21:31,411.73,Completed
832,Net Banking,2021-10-16 07:43,653.73,Completed
833,Credit Card,2021-12-29 18:11,179.41,Refunded
834,Net Banking,2021-06-01 03:40,283.02,Completed
835,Debit Card,2022-03-26 07:29,64.85,Refunded
836,UPI,2021-08-21 03:02,737.6,Completed
837,Debit Card,2020-01-28 01:47,577.14,Failed
838,Net Banking,2020-10-17 20:01,903.07,Refunded
839,Debit Card,2022-03-25 21:06,539.56,Refunded
840,Credit Card,2022-05-22 05:08,58.48,Completed
841,UPI,2021-11-18 07:12,450.98,Refunded
842,Debit Card,2021-04-14 23:33,143.24,Failed
843,Credit Card,2021-07-02 00:36,744.11,Refunded
844,UPI,2022-10-21 23:47,706.66,Refunded
845,Net Banking,2020-01-15 22:08,104.7,Completed
846,Credit Card,2023-03-04 01:33,437.96,Refunded
847,Net Banking,2020-09-27 15:56,37.43,Completed
848,UPI,2020-05-30 02:01,575.74,Completed
849,Credit Card,2023-02-25 12:31,163.19,Refunded
850,UPI,2020-09-15 17:56,245.89,Refunded
851,Debit Card,2023-03-03 11:14,455.46,Completed
852,UPI,2023-03-24 23:27,650.97,Completed
853,Net Banking,2023-04-14 17:42,347.06,Completed
854,Credit Card,2021-12-04 15:03,540.17,Refunded
855,UPI,2021-10-22 14:58,812.45,Completed
856,Net Banking,2021-03-08 20:09,804.05,Refunded
857,Net Banking,2020-06-19 11:01,289.6,Completed
858,Credit Card,2022-08-13 09:06,340.9,Failed
859,UPI,2020-08-14 15:01,994.97,Failed
860,Debit Card,2021-09-04 03:38,565.68,Failed
861,Debit Card,2023-04-08 06:18,417.92,Failed
862,Debit Card,2021-12-09 05:33,605.28,Refunded
863,Debit Card,2020-05-23 22:21,186.04,Refunded
864,Net Banking,2022-07-09 15:54,243.28,Refunded
865,Net Banking,2022-08-02 00:22,485.22,Failed
866,UPI,2021-01-26 14:03,639,Completed
867,UPI,2021-09-15 12:44,626.41,Failed
868,Net Banking,2020-12-03 07:40,607.57,Failed
869,UPI,2022-09-02 23:01,119.21,Failed
870,UPI,2021-04-01 21:40,895.38,Refunded
871,Credit Card,2020-11-16 01:45,617.25,Refunded
872,Credit Card,2021-04-08 15:16,277.51,Refunded
873,Credit Card,2023-08-05 13:17,303.86,Failed
874,Net Banking,2023-04-05 00:57,865.5,Completed
875,Credit Card,2020-04-12 17:24,571.95,Completed
876,Credit Card,2022-05-08 10:05,702.01,Failed
877,Debit Card,2022-09-05 22:44,421.05,Failed
878,Debit Card,2022-04-10 19:54,388.12,Refunded
879,Debit Card,2020-09-14 20:45,372.31,Refunded
880,Debit Card,2020-03-08 11:15,228.62,Refunded
881,Debit Card,2020-04-18 09:41,599.48,Completed
882,UPI,2023-07-13 01:52,974.8,Completed
883,UPI,2020-10-30 09:31,472.09,Completed
884,Credit Card,2022-07-31 17:54,192.5,Completed
885,Net Banking,2021-09-28 21:08,912.33,Failed
886,Net Banking,2021-11-03 06:38,426.89,Completed
887,Credit Card,2023-07-22 00:09,75.12,Failed
888,Debit Card,2023-06-04 10:04,799.21,Completed
889,UPI,2023-06-04 13:10,532.21,Refunded
890,UPI,2022-07-07 06:03,803.12,Completed
891,Debit Card,2023-03-24 10:11,543.32,Completed
892,UPI,2023-06-16 01:36,423.08,Failed
893,Net Banking,2022-09-03 12:30,799.28,Completed
894,UPI,2021-05-25 15:13,864.41,Completed
895,Debit Card,2020-12-06 11:00,436.96,Completed
896,UPI,2022-08-10 06:12,731.31,Completed
897,Net Banking,2021-10-26 19:23,20.49,Refunded
898,Debit Card,2020-10-20 00:44,609.06,Completed
899,Credit Card,2023-07-26 14:19,65.05,Failed
900,Net Banking,2022-04-12 15:08,76.88,Refunded
901,UPI,2021-09-08 19:20,154.19,Refunded
902,Net Banking,2021-05-25 01:45,843.61,Refunded
903,UPI,2021-10-13 12:31,267.21,Completed
904,UPI,2020-12-26 19:02,644.88,Completed
905,Net Banking,2023-06-22 04:10,497.78,Completed
906,Credit Card,2022-06-05 23:37,448.45,Failed
907,UPI,2023-03-15 11:09,232.39,Completed
908,UPI,2021-04-18 14:24,687.07,Failed
909,Credit Card,2021-07-21 22:06,326.27,Completed
910,Debit Card,2021-12-11 06:35,182.77,Failed
911,Debit Card,2021-11-15 22:11,462.11,Completed
912,Credit Card,2021-03-29 05:06,253.81,Failed
913,Debit Card,2021-07-21 20:44,346.98,Refunded
914,Debit Card,2020-04-13 19:47,188.98,Completed
915,Net Banking,2021-09-27 08:25,110.46,Completed
916,Debit Card,2021-08-23 22:36,760.57,Failed
917,Credit Card,2023-07-21 02:28,574.36,Failed
918,Debit Card,2022-07-28 20:04,165.71,Completed
919,Debit Card,2021-12-11 11:44,54.37,Completed
920,Net Banking,2020-04-08 20:20,134.26,Completed
921,UPI,2020-07-15 20:40,820.67,Failed
922,Credit Card,2022-01-18 17:08,947.74,Failed
923,Net Banking,2020-04-20 19:22,805.93,Failed
924,Credit Card,2021-07-13 01:45,160.37,Refunded
925,UPI,2021-11-29 21:51,399.34,Completed
926,Credit Card,2023-04-30 07:49,624.44,Failed
927,UPI,2020-06-28 20:01,140.28,Completed
928,Credit Card,2022-09-22 01:59,772.99,Completed
929,Credit Card,2021-05-25 05:23,824.07,Refunded
930,UPI,2020-02-13 08:55,355.8,Refunded
931,Debit Card,2021-09-27 17:58,615.13,Failed
932,Credit Card,2023-06-16 05:12,715.82,Failed
933,Credit Card,2021-11-13 16:54,695.09,Failed
934,UPI,2022-10-13 15:30,949.9,Failed
935,Net Banking,2021-04-17 03:37,181.94,Refunded
936,Debit Card,2021-07-22 01:52,415.48,Completed
937,Net Banking,2020-09-03 05:22,747.53,Completed
938,Credit Card,2023-01-03 11:16,660.56,Refunded
939,Net Banking,2021-05-01 06:01,322.78,Completed
940,Credit Card,2022-07-27 11:53,441.46,Completed
941,UPI,2020-03-26 02:22,296.27,Completed
942,UPI,2023-05-28 12:49,566.75,Failed
943,UPI,2023-09-29 13:02,655.61,Refunded
944,Net Banking,2022-08-01 01:55,878.49,Failed
945,Debit Card,2021-03-17 14:34,695.8,Failed
946,Credit Card,2022-10-31 17:22,51.61,Refunded
947,Credit Card,2020-08-11 03:07,53.69,Failed
948,Net Banking,2020-07-15 05:52,851.08,Refunded
949,Debit Card,2023-05-13 02:48,157.31,Refunded
950,Credit Card,2023-01-06 17:11,597.96,Completed
951,UPI,2022-03-11 17:01,659.88,Failed
952,Debit Card,2023-02-10 08:09,527.77,Failed
953,Net Banking,2023-01-02 18:01,736.52,Completed
954,UPI,2022-05-11 17:05,931.65,Completed
955,UPI,2023-07-09 19:27,44.83,Refunded
956,Net Banking,2021-11-15 22:17,993.33,Refunded
957,Debit Card,2022-02-17 06:24,483.85,Refunded
