shipping_id,shipping_date,delivery_date,shipping_status
476,2020-05-13 03:29,2020-05-21 20:21,Shipped
477,2021-08-05 07:28,2021-08-11 01:17,Not Shipped
478,2020-12-09 04:56,2020-12-14 17:32,Returned
479,2021-07-04 00:00,2021-07-14 22:43,Returned
480,2023-08-13 23:06,2023-08-14 14:01,Returned
481,2020-02-14 00:12,2020-02-20 12:05,Returned
482,2023-03-20 03:10,2023-03-21 22:09,Shipped
483,2020-03-27 22:47,2020-03-28 02:06,Returned
484,2021-08-17 20:12,2021-08-22 00:14,Shipped
485,2023-02-09 23:31,2023-02-11 13:36,Shipped
486,2022-05-16 03:03,2022-05-26 16:40,Shipped
487,2021-12-04 18:48,2021-12-05 09:13,Shipped
488,2021-03-23 15:38,2021-03-31 16:23,Shipped
489,2020-03-05 00:03,2020-03-06 02:13,Shipped
490,2021-10-04 02:43,2021-10-13 18:08,Shipped
491,2022-11-06 04:40,2022-11-16 14:14,Shipped
492,2021-03-07 18:19,2021-03-11 22:28,Shipped
493,2023-05-20 17:14,2023-05-23 17:02,Not Shipped
494,2022-04-10 21:35,2022-04-14 03:55,Shipped
495,2020-02-23 22:55,2020-03-02 21:28,Shipped
496,2023-04-13 23:03,2023-04-20 22:29,Not Shipped
497,2022-10-15 10:50,2022-10-18 08:55,Returned
498,2020-03-05 02:33,2020-03-06 08:22,Not Shipped
499,2021-07-07 08:54,2021-07-11 03:56,Returned
500,2023-08-01 14:14,2023-08-10 07:13,Not Shipped
501,2021-09-28 21:17,2021-10-01 21:26,Returned
502,2020-11-02 01:45,2020-11-06 08:14,Shipped
503,2022-05-22 18:42,2022-05-26 04:49,Returned
504,2020-09-12 15:16,2020-09-19 18:14,Not Shipped
505,2021-05-02 23:16,2021-05-11 16:11,Returned
506,2022-10-30 10:40,2022-11-08 22:09,Shipped
507,2020-02-09 06:41,2020-02-15 11:26,Returned
508,2022-09-06 00:08,2022-09-13 13:53,Returned
509,2021-02-11 13:18,2021-02-19 11:38,Shipped
510,2021-05-17 18:23,2021-05-23 02:49,Not Shipped
511,2022-11-25 16:58,2022-12-02 15:45,Returned
512,2023-03-16 11:38,2023-03-18 08:00,Not Shipped
513,2020-09-29 10:38,2020-10-05 00:17,Returned
514,2021-09-23 12:19,2021-09-26 02:32,Shipped
515,2021-10-19 20:56,2021-10-25 11:11,Returned
516,2023-05-11 10:20,2023-05-21 12:15,Returned
517,2022-12-02 10:28,2022-12-08 03:13,Returned
518,2021-04-30 08:53,2021-05-04 11:49,Shipped
519,2023-02-16 12:11,2023-02-24 20:17,Shipped
520,2021-10-22 15:08,2021-10-30 02:10,Returned
521,2023-02-12 06:06,2023-02-15 22:59,Returned
522,2020-02-28 18:59,2020-03-08 11:41,Shipped
523,2021-06-24 01:48,2021-06-26 17:12,Not Shipped
524,2022-11-13 13:07,2022-11-19 19:25,Returned
525,2021-03-05 22:04,2021-03-15 15:26,Returned
526,2022-03-10 18:57,2022-03-17 00:06,Returned
527,2021-11-10 10:53,2021-11-16 03:36,Shipped
528,2023-07-21 00:24,2023-07-25 16:58,Shipped
529,2022-11-14 02:34,2022-11-17 18:49,Not Shipped
530,2020-07-27 15:34,2020-08-02 21:03,Not Shipped
531,2021-12-31 19:34,2022-01-01 12:59,Shipped
532,2020-07-25 15:29,2020-08-01 15:39,Returned
533,2022-07-22 09:50,2022-07-31 12:52,Returned
534,2021-08-15 13:02,2021-08-23 10:16,Not Shipped
535,2020-10-29 19:12,2020-11-08 15:44,Not Shipped
536,2022-01-31 04:09,2022-02-08 19:28,Not Shipped
537,2023-04-04 20:00,2023-04-10 15:44,Returned
538,2022-11-23 11:27,2022-11-28 09:53,Returned
539,2023-06-18 14:55,2023-06-24 12:06,Shipped
540,2021-08-04 05:53,2021-08-14 20:44,Returned
541,2022-07-26 15:20,2022-07-29 12:30,Not Shipped
542,2023-04-14 20:00,2023-04-21 16:37,Not Shipped
543,2023-05-11 02:03,2023-05-13 06:56,Shipped
544,2021-01-31 15:10,2021-02-09 19:24,Returned
545,2021-11-12 16:39,2021-11-13 14:52,Not Shipped
546,2021-05-25 11:25,2021-05-29 10:53,Returned
547,2020-02-04 18:01,2020-02-09 09:08,Returned
548,2021-12-14 04:27,2021-12-23 14:12,Returned
549,2022-01-01 12:06,2022-01-05 20:26,Not Shipped
550,2023-02-06 12:58,2023-02-13 06:55,Not Shipped
551,2021-01-28 22:35,2021-02-03 22:38,Returned
552,2020-05-19 14:25,2020-05-29 14:14,Shipped
553,2021-02-20 11:22,2021-02-26 22:24,Not Shipped
554,2021-02-04 05:47,2021-02-12 12:33,Returned
555,2022-01-11 04:33,2022-01-18 04:06,Not Shipped
556,2022-11-16 01:22,2022-11-25 21:33,Shipped
557,2022-03-08 09:39,2022-03-17 19:34,Returned
558,2021-05-07 21:40,2021-05-09 20:51,Shipped
559,2023-05-21 04:15,2023-05-25 16:01,Shipped
560,2021-12-27 00:35,2022-01-03 01:11,Not Shipped
561,2021-09-10 19:02,2021-09-13 02:39,Not Shipped
562,2020-10-02 08:20,2020-10-10 00:21,Returned
563,2022-07-17 13:51,2022-07-26 12:18,Not Shipped
564,2021-02-10 17:16,2021-02-17 16:12,Shipped
565,2020-05-23 15:07,2020-05-27 02:45,Returned
566,2021-07-10 20:19,2021-07-14 07:45,Shipped
567,2020-09-25 07:05,2020-09-26 10:13,Shipped
568,2020-12-14 20:02,2020-12-19 11:33,Not Shipped
569,2021-04-05 23:49,2021-04-15 14:33,Returned
570,2022-05-30 01:08,2022-06-08 19:08,Not Shipped
571,2022-11-22 14:58,2022-11-27 05:30,Shipped
572,2020-02-24 05:37,2020-02-25 00:20,Shipped
573,2022-02-08 11:32,2022-02-09 05:09,Shipped
574,2021-02-01 02:30,2021-02-04 17:11,Not Shipped
575,2021-01-13 18:56,2021-01-23 20:43,Returned
576,2023-04-04 23:58,2023-04-13 12:51,Shipped
577,2021-03-04 04:38,2021-03-06 20:19,Shipped
578,2021-09-23 05:21,2021-09-29 19:30,Not Shipped
579,2022-05-27 16:16,2022-05-30 21:34,Shipped
580,2021-01-13 22:22,2021-01-22 22:50,Shipped
581,2023-07-20 13:58,2023-07-26 23:06,Shipped
582,2023-07-19 21:12,2023-07-26 08:43,Not Shipped
583,2022-02-20 18:38,2022-02-26 19:35,Shipped
584,2023-08-20 21:45,2023-08-21 15:20,Not Shipped
585,2023-06-11 06:29,2023-06-15 12:29,Returned
586,2021-09-02 02:10,2021-09-07 00:54,Returned
587,2021-09-17 23:55,2021-09-25 10:43,Not Shipped
588,2022-07-14 19:07,2022-07-20 20:48,Shipped
589,2022-01-07 04:06,2022-01-10 02:24,Shipped
590,2021-10-02 10:59,2021-10-09 15:22,Shipped
591,2021-01-04 00:28,2021-01-13 19:55,Shipped
592,2021-10-07 02:27,2021-10-10 06:39,Returned
593,2021-03-25 18:06,2021-03-26 06:07,Not Shipped
594,2020-07-02 06:05,2020-07-09 03:36,Shipped
595,2021-02-02 16:57,2021-02-11 10:33,Not Shipped
596,2021-09-15 08:31,2021-09-23 03:33,Not Shipped
597,2022-07-16 21:19,2022-07-24 17:07,Shipped
598,2023-08-22 15:15,2023-08-26 18:49,Not Shipped
599,2020-04-22 18:41,2020-04-24 01:14,Not Shipped
600,2021-03-03 14:01,2021-03-12 22:18,Shipped
601,2021-07-27 07:53,2021-07-28 15:45,Returned
602,2023-06-30 07:24,2023-07-01 07:44,Shipped
603,2020-04-14 15:42,2020-04-18 14:13,Not Shipped
604,2021-08-30 23:53,2021-09-09 18:49,Shipped
605,2021-01-18 14:34,2021-01-21 14:19,Not Shipped
606,2021-11-14 14:10,2021-11-24 00:15,Shipped
607,2022-04-11 15:16,2022-04-13 14:30,Not Shipped
608,2023-02-13 11:44,2023-02-21 06:55,Not Shipped
609,2020-09-15 22:06,2020-09-19 20:09,Shipped
610,2023-07-19 02:10,2023-07-25 00:04,Shipped
611,2021-04-23 22:02,2021-04-24 02:58,Returned
612,2021-03-28 09:33,2021-04-04 20:10,Not Shipped
613,2023-04-02 01:53,2023-04-11 19:40,Shipped
614,2020-12-17 06:30,2020-12-26 08:36,Not Shipped
615,2023-03-08 05:52,2023-03-10 09:04,Shipped
616,2022-05-05 14:38,2022-05-07 03:21,Shipped
617,2022-02-26 05:31,2022-03-07 18:08,Not Shipped
618,2020-08-12 22:57,2020-08-21 16:38,Not Shipped
619,2023-08-31 12:59,2023-09-05 12:20,Returned
620,2021-01-29 17:18,2021-02-01 20:11,Not Shipped
621,2021-03-08 19:22,2021-03-11 05:34,Returned
622,2021-10-20 17:21,2021-10-28 17:57,Shipped
623,2021-08-19 01:49,2021-08-24 15:30,Not Shipped
624,2021-11-17 07:29,2021-11-24 13:13,Returned
625,2021-05-01 18:47,2021-05-07 12:46,Returned
626,2021-04-08 07:29,2021-04-14 06:57,Shipped
627,2020-06-08 16:54,2020-06-09 00:06,Returned
628,2021-02-08 07:57,2021-02-11 01:04,Not Shipped
629,2022-06-12 03:53,2022-06-20 16:04,Not Shipped
630,2023-01-29 07:41,2023-02-06 10:57,Shipped
631,2022-05-16 20:06,2022-05-23 21:05,Not Shipped
632,2020-09-12 07:57,2020-09-16 05:25,Returned
633,2020-07-20 03:52,2020-07-25 13:47,Returned
634,2021-09-05 13:44,2021-09-10 20:15,Shipped
635,2020-04-09 23:39,2020-04-14 15:15,Returned
636,2022-05-03 22:16,2022-05-12 17:30,Shipped
637,2020-02-12 10:03,2020-02-19 08:43,Returned
638,2022-07-25 16:32,2022-08-01 15:11,Returned
639,2020-05-22 17:32,2020-05-27 01:37,Shipped
640,2022-12-22 20:18,2023-01-01 01:10,Shipped
641,2022-03-09 05:29,2022-03-15 21:43,Shipped
642,2021-04-14 09:52,2021-04-22 00:05,Not Shipped
643,2021-04-07 14:26,2021-04-08 13:51,Shipped
644,2021-03-11 03:34,2021-03-13 02:54,Returned
645,2021-11-14 22:45,2021-11-22 10:05,Shipped
646,2022-06-01 04:15,2022-06-11 19:29,Returned
647,2023-05-25 13:47,2023-05-30 16:19,Shipped
648,2023-03-01 04:13,2023-03-03 06:59,Returned
649,2022-12-13 16:07,2022-12-19 08:26,Not Shipped
650,2023-02-22 05:02,2023-03-01 17:40,Returned
651,2021-09-04 09:52,2021-09-13 22:57,Not Shipped
652,2021-08-01 10:19,2021-08-09 12:42,Shipped
653,2022-11-29 09:49,2022-12-06 01:38,Not Shipped
654,2020-10-24 04:07,2020-10-26 19:29,Shipped
655,2022-10-03 14:14,2022-10-09 10:34,Shipped
656,2020-02-13 05:48,2020-02-20 15:49,Returned
657,2022-09-21 19:29,2022-09-22 06:19,Shipped
658,2020-11-05 23:30,2020-11-08 15:52,Not Shipped
659,2021-11-18 19:17,2021-11-27 06:50,Returned
660,2020-11-10 02:52,2020-11-18 20:46,Returned
661,2020-09-09 13:03,2020-09-13 02:12,Not Shipped
662,2023-08-22 13:26,2023-08-28 05:35,Not Shipped
663,2022-08-20 03:41,2022-08-27 21:54,Returned
664,2023-01-14 01:54,2023-01-15 12:57,Shipped
665,2022-01-20 22:22,2022-01-26 08:10,Not Shipped
666,2021-03-04 23:26,2021-03-08 12:26,Not Shipped
667,2020-07-19 21:44,2020-07-22 20:52,Not Shipped
668,2020-05-10 17:29,2020-05-16 05:39,Shipped
669,2021-03-01 04:53,2021-03-05 01:19,Shipped
670,2023-08-05 05:09,2023-08-13 03:40,Returned
671,2021-06-07 16:13,2021-06-15 23:45,Shipped
672,2022-06-10 19:09,2022-06-18 19:02,Returned
673,2022-11-27 06:45,2022-12-07 04:06,Not Shipped
674,2020-02-12 11:36,2020-02-13 10:51,Returned
675,2021-02-02 18:02,2021-02-05 22:03,Shipped
676,2022-02-07 13:36,2022-02-14 10:34,Shipped
677,2020-06-04 01:02,2020-06-12 11:15,Not Shipped
678,2022-08-13 06:19,2022-08-15 06:38,Not Shipped
679,2020-09-28 19:26,2020-10-01 03:36,Not Shipped
680,2020-04-11 07:34,2020-04-16 17:42,Not Shipped
681,2021-08-05 08:48,2021-08-08 03:11,Returned
682,2020-08-30 04:31,2020-09-06 08:43,Returned
683,2020-03-30 09:52,2020-04-07 15:37,Returned
684,2023-05-06 22:54,2023-05-16 08:16,Shipped
685,2023-04-21 05:44,2023-04-27 10:30,Shipped
686,2021-01-29 10:34,2021-02-03 00:18,Returned
687,2022-09-27 07:56,2022-10-03 10:55,Not Shipped
688,2022-12-20 19:25,2022-12-24 02:30,Returned
689,2022-12-16 12:31,2022-12-19 05:46,Not Shipped
690,2020-10-19 16:46,2020-10-27 21:51,Not Shipped
691,2022-12-15 00:18,2022-12-25 11:34,Returned
692,2021-06-13 00:27,2021-06-22 12:29,Not Shipped
693,2023-07-31 02:45,2023-08-04 03:38,Shipped
694,2021-03-20 20:17,2021-03-24 23:10,Returned
695,2020-10-24 00:35,2020-10-29 02:20,Not Shipped
696,2023-03-18 04:42,2023-03-19 15:33,Returned
697,2020-02-10 11:02,2020-02-12 04:59,Returned
698,2020-02-29 23:02,2020-03-10 08:08,Returned
699,2023-02-15 04:30,2023-02-23 20:37,Shipped
700,2022-04-13 13:51,2022-04-15 06:18,Not Shipped
701,2021-09-26 05:23,2021-10-04 17:29,Shipped
702,2021-03-03 12:55,2021-03-06 08:36,Shipped
703,2020-09-14 04:48,2020-09-15 02:24,Shipped
704,2022-03-29 16:10,2022-04-02 01:56,Shipped
705,2021-04-04 19:37,2021-04-14 04:20,Shipped
706,2022-02-04 22:43,2022-02-08 03:08,Not Shipped
707,2020-08-03 20:39,2020-08-04 21:17,Shipped
708,2021-06-14 00:35,2021-06-20 03:50,Not Shipped
709,2021-12-07 16:34,2021-12-08 10:45,Not Shipped
710,2021-06-23 03:13,2021-06-29 06:47,Not Shipped
711,2020-04-25 00:52,2020-05-03 10:01,Not Shipped
712,2023-08-27 21:00,2023-08-31 19:18,Shipped
713,2020-03-01 07:05,2020-03-04 00:23,Returned
714,2023-04-27 01:12,2023-04-28 20:23,Not Shipped
715,2022-06-21 23:06,2022-06-29 15:18,Returned
716,2022-09-09 11:08,2022-09-16 02:19,Returned
717,2022-02-03 09:56,2022-02-09 13:23,Returned
718,2021-08-13 02:03,2021-08-18 19:15,Not Shipped
719,2022-03-16 05:57,2022-03-19 12:13,Returned
720,2020-01-26 15:31,2020-01-30 14:48,Returned
721,2023-05-18 01:30,2023-05-28 23:29,Not Shipped
722,2021-11-16 15:43,2021-11-24 23:29,Returned
723,2021-12-11 08:33,2021-12-15 01:18,Not Shipped
724,2020-03-31 22:59,2020-04-03 19:16,Shipped
725,2023-04-11 06:56,2023-04-21 13:11,Shipped
726,2021-01-15 00:33,2021-01-16 05:55,Shipped
727,2022-12-04 13:59,2022-12-05 21:48,Not Shipped
728,2020-05-25 23:05,2020-05-29 14:12,Shipped
729,2022-04-07 11:20,2022-04-12 14:19,Shipped
730,2020-01-15 02:39,2020-01-17 15:49,Returned
731,2020-08-06 18:01,2020-08-13 06:55,Not Shipped
732,2020-10-12 17:44,2020-10-21 08:25,Not Shipped
733,2020-11-04 01:27,2020-11-12 20:09,Not Shipped
734,2023-08-17 22:58,2023-08-21 09:05,Shipped
735,2020-05-07 21:24,2020-05-16 17:20,Not Shipped
736,2022-01-02 03:54,2022-01-08 11:58,Shipped
737,2020-03-05 18:40,2020-03-13 11:54,Not Shipped
738,2022-05-20 19:41,2022-05-22 11:53,Not Shipped
739,2021-05-24 20:29,2021-05-25 06:25,Not Shipped
740,2021-10-31 12:18,2021-11-09 13:39,Shipped
741,2022-01-09 15:12,2022-01-10 23:05,Shipped
742,2020-04-20 18:01,2020-04-22 06:48,Shipped
743,2022-07-04 23:32,2022-07-11 02:42,Returned
744,2023-03-24 17:25,2023-03-27 10:54,Shipped
745,2023-04-09 00:42,2023-04-19 12:07,Not Shipped
746,2020-04-01 08:30,2020-04-09 19:56,Returned
747,2022-07-29 01:53,2022-08-07 08:39,Not Shipped
748,2023-07-03 08:32,2023-07-04 06:25,Not Shipped
749,2022-11-06 09:16,2022-11-12 17:52,Returned
750,2021-11-30 12:03,2021-12-10 11:35,Not Shipped
751,2022-04-20 04:05,2022-04-24 06:38,Returned
752,2022-12-20 07:11,2022-12-30 12:49,Not Shipped
753,2021-09-16 01:56,2021-09-23 19:24,Not Shipped
754,2022-02-11 06:08,2022-02-14 23:06,Returned
755,2021-01-20 14:53,2021-01-25 06:07,Not Shipped
756,2021-05-02 09:01,2021-05-07 21:17,Returned
757,2023-02-27 03:02,2023-03-09 18:54,Shipped
758,2020-10-24 12:30,2020-10-30 11:00,Shipped
759,2021-08-21 01:56,2021-08-31 13:35,Not Shipped
760,2023-03-14 08:24,2023-03-20 23:42,Not Shipped
761,2023-02-24 12:22,2023-03-06 06:59,Shipped
762,2020-07-06 20:12,2020-07-13 16:17,Returned
763,2022-09-29 12:11,2022-10-02 19:53,Not Shipped
764,2021-05-18 20:02,2021-05-23 19:11,Not Shipped
765,2020-12-30 12:07,2021-01-08 15:42,Not Shipped
766,2023-04-21 05:18,2023-04-27 20:36,Returned
767,2021-01-24 13:15,2021-01-31 17:13,Not Shipped
768,2023-08-02 19:44,2023-08-10 05:37,Shipped
769,2023-05-23 20:04,2023-06-02 16:11,Returned
770,2021-03-27 16:23,2021-03-30 06:15,Not Shipped
771,2022-02-22 17:03,2022-03-01 06:02,Not Shipped
772,2023-04-21 08:40,2023-04-28 23:18,Returned
773,2022-02-19 08:10,2022-02-21 02:18,Returned
774,2022-04-12 09:46,2022-04-14 19:39,Not Shipped
775,2021-04-09 10:38,2021-04-16 10:21,Returned
776,2022-04-16 23:20,2022-04-22 19:01,Not Shipped
777,2020-04-22 02:20,2020-04-26 06:18,Not Shipped
778,2022-05-31 09:15,2022-06-09 23:22,Not Shipped
779,2021-09-04 11:45,2021-09-07 05:53,Not Shipped
780,2020-06-07 20:16,2020-06-10 10:03,Not Shipped
781,2021-02-14 00:09,2021-02-15 12:00,Not Shipped
782,2021-02-09 13:33,2021-02-11 09:00,Shipped
783,2021-04-18 11:38,2021-04-19 23:23,Not Shipped
784,2020-10-25 02:37,2020-10-27 15:55,Returned
785,2022-01-15 17:29,2022-01-16 08:42,Shipped
786,2020-08-26 05:49,2020-09-03 00:48,Not Shipped
787,2023-03-14 02:34,2023-03-17 04:27,Not Shipped
788,2021-10-28 04:49,2021-11-04 23:46,Shipped
789,2023-08-27 08:51,2023-09-01 14:01,Returned
790,2022-12-14 01:05,2022-12-22 20:14,Shipped
791,2020-11-07 11:25,2020-11-17 19:34,Shipped
792,2023-02-01 20:05,2023-02-10 09:19,Shipped
793,2022-02-16 06:29,2022-02-21 07:29,Not Shipped
794,2020-04-05 16:05,2020-04-12 16:26,Not Shipped
795,2021-11-02 12:27,2021-11-11 11:50,Not Shipped
796,2023-07-15 11:05,2023-07-22 22:58,Returned
797,2023-05-05 00:04,2023-05-14 15:25,Returned
798,2021-04-29 17:16,2021-05-04 16:30,Not Shipped
799,2023-04-17 07:08,2023-04-23 14:09,Shipped
800,2022-09-17 14:20,2022-09-27 19:12,Not Shipped
801,2022-11-23 05:11,2022-11-26 04:40,Returned
802,2021-05-07 10:39,2021-05-10 02:39,Not Shipped
803,2022-08-20 01:25,2022-08-22 22:10,Returned
804,2021-07-10 10:15,2021-07-17 23:33,Not Shipped
805,2023-07-16 20:49,2023-07-24 19:53,Shipped
806,2020-10-22 20:27,2020-10-23 09:13,Not Shipped
807,2020-04-13 13:08,2020-04-21 18:13,Shipped
808,2023-04-26 00:11,2023-05-01 23:34,Not Shipped
809,2021-02-07 01:14,2021-02-13 04:35,Returned
810,2021-01-30 09:14,2021-02-08 17:41,Returned
811,2020-01-31 22:54,2020-02-07 08:35,Shipped
812,2022-03-22 01:18,2022-03-24 21:01,Shipped
813,2023-02-08 05:51,2023-02-10 09:58,Not Shipped
814,2021-07-19 16:20,2021-07-21 03:03,Returned
815,2021-01-11 00:10,2021-01-12 14:42,Returned
816,2022-03-23 04:43,2022-03-27 09:29,Returned
817,2021-10-17 02:38,2021-10-26 22:20,Returned
818,2022-07-23 01:22,2022-08-02 19:54,Not Shipped
819,2020-05-30 07:29,2020-06-02 20:20,Shipped
820,2021-11-04 23:52,2021-11-14 15:13,Not Shipped
821,2022-05-20 18:23,2022-05-21 11:11,Shipped
822,2023-03-09 09:41,2023-03-19 03:45,Returned
823,2023-05-02 21:44,2023-05-11 11:41,Not Shipped
824,2020-02-25 14:33,2020-03-02 20:36,Not Shipped
825,2020-12-05 07:11,2020-12-07 09:36,Shipped
826,2020-09-30 16:18,2020-10-06 14:18,Returned
827,2022-08-30 14:01,2022-09-04 15:02,Not Shipped
828,2023-06-07 01:02,2023-06-10 08:46,Not Shipped
829,2023-04-01 19:06,2023-04-03 07:05,Not Shipped
830,2021-02-05 23:57,2021-02-10 17:26,Shipped
831,2022-06-07 18:31,2022-06-09 21:15,Shipped
832,2020-06-27 04:17,2020-07-07 22:56,Shipped
833,2022-07-08 16:44,2022-07-17 19:39,Returned
834,2021-11-04 01:13,2021-11-13 23:52,Shipped
835,2022-07-02 04:09,2022-07-06 17:20,Returned
836,2022-04-23 20:04,2022-04-26 00:34,Shipped
837,2020-12-21 12:22,2020-12-28 16:15,Not Shipped
838,2020-03-06 08:08,2020-03-07 18:35,Returned
839,2022-08-18 09:31,2022-08-19 03:03,Returned
840,2020-09-05 17:38,2020-09-10 12:21,Shipped
841,2020-11-18 06:41,2020-11-24 03:54,Returned
842,2020-08-13 05:49,2020-08-14 07:33,Not Shipped
843,2020-08-12 17:43,2020-08-14 09:42,Returned
844,2023-05-16 14:48,2023-05-17 15:15,Returned
845,2022-01-17 11:50,2022-01-21 19:53,Shipped
846,2022-06-19 08:19,2022-06-20 05:27,Returned
847,2023-03-02 08:08,2023-03-11 21:10,Shipped
848,2022-02-20 03:12,2022-02-22 05:21,Shipped
849,2020-09-19 19:35,2020-09-29 11:55,Returned
850,2023-01-20 00:03,2023-01-29 12:49,Returned
851,2020-10-09 05:55,2020-10-12 09:12,Shipped
852,2023-04-01 07:04,2023-04-10 20:42,Shipped
853,2022-09-27 10:31,2022-10-02 06:19,Shipped
854,2020-06-07 10:27,2020-06-10 22:56,Returned
855,2020-02-19 07:36,2020-02-27 17:29,Shipped
856,2022-07-15 05:24,2022-07-19 02:10,Returned
857,2023-06-28 22:27,2023-07-06 00:14,Shipped
858,2022-09-06 05:07,2022-09-12 20:21,Not Shipped
859,2022-08-12 16:52,2022-08-19 20:00,Not Shipped
860,2022-11-20 23:35,2022-11-24 19:12,Not Shipped
861,2023-05-22 04:17,2023-05-29 21:44,Not Shipped
862,2022-01-08 15:48,2022-01-15 16:47,Returned
863,2021-03-27 12:20,2021-04-04 22:32,Returned
864,2021-04-27 11:13,2021-05-05 09:57,Returned
865,2021-02-02 06:20,2021-02-08 14:31,Not Shipped
866,2022-08-10 02:09,2022-08-13 06:41,Shipped
867,2021-07-24 13:00,2021-07-25 12:23,Not Shipped
868,2022-12-13 17:31,2022-12-23 07:28,Not Shipped
869,2022-01-09 14:12,2022-01-19 01:19,Not Shipped
870,2023-06-20 06:01,2023-06-22 22:05,Returned
871,2023-02-14 11:08,2023-02-20 21:11,Returned
872,2023-07-25 17:20,2023-08-03 06:13,Returned
873,2022-02-20 09:44,2022-02-22 02:08,Not Shipped
874,2022-01-28 09:05,2022-02-03 21:48,Shipped
875,2021-10-09 04:46,2021-10-11 13:35,Shipped
876,2021-04-30 16:38,2021-05-06 12:05,Not Shipped
877,2023-03-15 00:03,2023-03-18 08:09,Not Shipped
878,2022-07-31 07:33,2022-08-07 02:50,Returned
879,2022-09-24 13:45,2022-10-04 20:39,Returned
880,2022-12-04 14:09,2022-12-14 11:49,Returned
881,2022-04-15 07:24,2022-04-24 08:44,Shipped
882,2020-09-29 12:30,2020-10-07 05:00,Shipped
883,2023-02-17 07:46,2023-02-22 20:42,Shipped
884,2023-07-16 23:34,2023-07-23 22:52,Shipped
885,2023-07-23 01:46,2023-07-26 04:34,Not Shipped
886,2021-09-14 16:08,2021-09-19 12:28,Shipped
887,2022-03-19 06:41,2022-03-22 15:53,Not Shipped
888,2022-07-31 10:06,2022-08-09 14:30,Shipped
889,2022-03-04 04:18,2022-03-06 13:14,Returned
890,2022-09-12 15:40,2022-09-13 04:13,Shipped
891,2022-09-04 08:40,2022-09-05 14:33,Shipped
892,2020-09-02 16:50,2020-09-03 03:07,Not Shipped
893,2020-06-02 02:09,2020-06-06 02:42,Shipped
894,2021-02-11 19:27,2021-02-16 04:13,Shipped
895,2023-04-12 21:12,2023-04-19 12:19,Shipped
896,2021-09-25 04:05,2021-09-29 19:47,Shipped
897,2020-11-10 20:59,2020-11-12 04:16,Returned
898,2023-08-03 12:02,2023-08-12 21:22,Shipped
899,2020-08-18 12:15,2020-08-27 17:46,Not Shipped
900,2020-06-27 11:48,2020-07-04 21:38,Returned
901,2020-10-27 22:20,2020-10-28 09:38,Returned
902,2020-04-15 16:30,2020-04-25 20:07,Returned
903,2023-04-19 10:10,2023-04-28 15:39,Shipped
904,2023-01-08 13:23,2023-01-15 06:03,Shipped
905,2022-06-22 17:33,2022-06-25 13:00,Shipped
906,2020-01-09 07:53,2020-01-19 01:48,Not Shipped
907,2022-01-24 22:37,2022-02-01 06:17,Shipped
908,2020-08-20 17:33,2020-08-21 04:24,Not Shipped
909,2020-01-04 20:50,2020-01-08 00:16,Shipped
910,2021-05-23 13:31,2021-05-24 13:55,Not Shipped
911,2022-12-14 16:38,2022-12-19 19:01,Shipped
912,2022-04-18 04:54,2022-04-28 02:19,Not Shipped
913,2021-01-23 19:41,2021-02-02 14:19,Returned
914,2020-09-11 06:22,2020-09-18 14:46,Shipped
915,2022-09-20 21:15,2022-09-30 21:26,Shipped
916,2023-06-14 16:21,2023-06-15 08:49,Not Shipped
917,2022-10-06 07:00,2022-10-11 16:32,Not Shipped
918,2020-10-15 02:24,2020-10-19 16:40,Shipped
919,2020-03-14 14:32,2020-03-17 15:36,Shipped
920,2020-09-02 10:04,2020-09-06 01:58,Shipped
921,2023-07-02 08:17,2023-07-06 10:41,Not Shipped
922,2020-05-07 00:50,2020-05-10 17:56,Not Shipped
923,2023-03-31 06:58,2023-04-03 00:11,Not Shipped
924,2023-03-11 14:33,2023-03-13 21:35,Returned
925,2023-03-08 08:14,2023-03-15 12:57,Shipped
