product_id,name,cogs,category_id,seller_id
3902,Movie,52.21,23,493
3903,Allow,147.91,47,235
3904,Teacher,284.13,11,184
3905,Tend,505.63,33,108
3906,Today,355.35,46,269
3907,Avoid,396.72,5,90
3908,Office,659.36,23,336
3909,Without,722.02,22,236
3910,Inside,718.03,9,143
3911,Wall,787.11,43,156
3912,Ever,924.24,5,470
3913,Fly,840.93,31,193
3914,Nor,962.93,39,338
3915,Certainly,188.57,46,475
3916,College,511.91,43,270
3917,Son,266.63,45,166
3918,Camera,592.96,38,179
3919,Live,588.65,26,35
3920,Your,54.48,47,82
3921,Up,239.39,43,55
3922,Use,504.44,44,244
3923,Heart,330.42,15,396
3924,Nearly,810.47,47,408
3925,Must,244.25,12,373
3926,Sing,893.55,49,499
3927,Within,425.86,5,32
3928,Early,615.78,8,20
3929,Own,848.33,5,227
3930,Less,765.72,39,324
3931,Movement,842.27,12,165
3932,Hour,116.58,29,194
3933,Left,141.88,41,294
3934,Work,560.9,13,130
3935,Activity,496.19,44,147
3936,Notice,233.24,48,83
3937,Consider,439.72,34,415
3938,Assume,792.1,6,299
3939,Task,34,43,50
3940,Agree,211.5,9,458
3941,Event,15.18,50,209
3942,Now,572.61,5,175
3943,Any,193.45,47,491
3944,Kid,911.88,42,271
3945,Matter,501.21,14,293
3946,Front,829.3,33,181
3947,Material,362.92,36,437
3948,Reflect,146.49,5,225
3949,Better,433.24,25,448
3950,Them,80.16,6,66
3951,Thousand,784.56,20,52
3952,Couple,126.75,15,27
3953,Thousand,605.47,22,12
3954,Current,231.78,19,473
3955,Husband,829.87,25,361
3956,Order,364.33,11,496
3957,Bed,295.19,35,295
3958,Firm,248.98,34,478
3959,Physical,615.13,20,205
3960,Interesting,622.46,35,358
3961,Benefit,892.89,38,242
3962,South,937.56,17,335
3963,Raise,39.68,22,216
3964,Relate,268.27,22,455
3965,Become,767.09,9,105
3966,World,551.62,47,169
3967,Coach,924.93,43,468
3968,Much,879.49,16,253
3969,Vote,82.18,37,464
3970,Money,613.9,49,414
3971,Represent,45.01,5,487
3972,Technology,422.08,48,314
3973,Performance,930.07,36,246
3974,Expect,947.13,18,371
3975,Strong,51.32,3,255
3976,Company,512.53,42,180
3977,Plan,437.2,20,401
3978,Religious,851.34,15,11
3979,Land,931.93,2,397
3980,Opportunity,784,13,274
3981,Well,612.06,25,350
3982,Mother,686.76,2,283
3983,City,487.35,25,393
3984,Major,383.46,9,221
3985,She,704.32,36,71
3986,Soldier,124.43,8,460
3987,Including,619.5,24,181
3988,Particular,201.71,28,471
3989,Yes,67.34,15,48
3990,Religious,592.73,15,212
3991,Wonder,750,35,291
3992,Thus,55.32,1,448
3993,Me,722.63,4,40
3994,Red,66.09,29,93
3995,Prove,289.77,21,180
3996,Apply,606.39,16,150
3997,Example,138.42,26,246
3998,Animal,661.01,43,40
3999,Per,85.61,35,106
4000,Hear,499.98,48,417
4001,Drop,363.39,15,228
4002,Sell,716,24,400
4003,Buy,555.89,42,126
4004,Evening,531.58,18,164
4005,West,700.79,33,54
4006,Street,63.46,27,362
4007,Behavior,951.06,32,144
4008,Street,87.66,9,431
4009,Partner,976.18,15,157
4010,Land,744.49,14,63
4011,Budget,378.67,10,19
4012,Hear,978.13,45,226
4013,Late,653.41,30,488
4014,Another,123.1,32,429
4015,Miss,43.42,18,302
4016,We,390.33,6,31
4017,Old,286.3,40,197
4018,Quality,500.4,25,197
4019,Energy,449.58,15,106
4020,Cost,385.53,43,221
4021,Method,537.17,43,157
4022,Federal,40.99,49,179
4023,Represent,937.85,39,387
4024,Wall,894.24,17,415
4025,System,755.79,14,388
4026,Rock,37.07,47,425
4027,On,625.32,28,401
4028,Open,731.93,48,386
4029,Door,66.55,7,284
4030,Goal,394.23,47,478
4031,Several,681.19,35,238
4032,Huge,429.6,47,291
4033,Health,771.32,17,84
4034,Both,960.7,30,382
4035,Start,992.69,16,68
4036,Word,908.64,18,410
4037,Magazine,685.77,18,44
4038,Partner,998.82,50,278
4039,Success,302.87,37,203
4040,Town,48.22,18,186
4041,Support,276.06,17,401
4042,Reason,656.5,50,312
4043,Religious,22.22,20,292
4044,Put,664.17,17,434
4045,Information,187,30,9
4046,Court,445.51,30,19
4047,Final,966.23,31,327
4048,Push,845.88,14,210
4049,Answer,68,6,142
4050,Value,898.07,36,161
4051,Point,953.76,29,93
4052,With,265.43,18,133
4053,Know,870.36,9,117
4054,Science,634.03,10,447
4055,Push,621.77,4,120
4056,Fear,123.3,3,95
4057,Thing,687.6,29,297
4058,Poor,324.16,36,368
4059,However,235.67,46,133
4060,Identify,975.53,2,348
4061,Office,846.48,23,277
4062,Energy,721.14,39,121
4063,Service,356.23,5,260
4064,Evidence,449.37,33,40
4065,Would,244.61,21,293
4066,Population,377.65,44,213
4067,Laugh,80.68,28,449
4068,Agree,290.25,2,168
4069,Exactly,610.9,24,172
4070,Local,975.35,42,192
4071,Much,475.98,19,319
4072,Forget,40.85,24,23
4073,Civil,297.96,10,467
4074,Attention,595.32,7,312
4075,Life,219.36,21,262
4076,Activity,718.61,48,261
4077,Claim,785.63,46,177
4078,Option,940.54,25,426
4079,Ground,586.86,43,372
4080,Blue,158.57,49,333
4081,Imagine,87.66,5,491
4082,Change,936.16,15,290
4083,Collection,508.46,37,323
4084,Worker,552.75,27,276
4085,Heart,735.72,34,409
4086,Particularly,60.92,31,338
4087,Soon,529.2,29,163
4088,Eight,276.49,37,151
4089,That,911.96,22,125
4090,Professor,801.02,24,119
4091,Investment,461.26,48,498
4092,Face,124.26,16,228
4093,Occur,735.47,27,186
4094,Office,88.89,36,259
4095,Car,85.68,24,335
4096,A,489.31,15,230
4097,Morning,788.44,15,292
4098,Painting,829.54,9,474
4099,Strategy,542.24,50,466
4100,Start,413.54,38,341
4101,Doctor,146.76,17,408
4102,Exactly,294.02,21,61
4103,Nor,90.69,27,259
4104,Instead,983.42,37,254
4105,No,636.3,50,102
4106,Same,900.87,30,8
4107,More,175.1,27,135
4108,Drive,767.85,46,477
4109,Positive,475.16,7,65
4110,Analysis,870.76,28,13
4111,Up,693.15,5,68
4112,Least,519.75,34,471
4113,Certain,394.23,28,182
4114,Evening,136.18,45,286
4115,Indicate,249.02,19,61
4116,Media,343.44,22,303
4117,City,612.67,7,370
4118,Soldier,54.79,48,472
4119,New,361.41,29,467
4120,Light,414.79,29,380
4121,Play,836.46,19,388
4122,Parent,482.33,9,376
4123,Author,191.62,50,302
4124,Large,917.18,33,43
4125,Age,160.73,1,304
4126,Price,597.12,44,333
4127,These,458.99,21,225
4128,At,184.96,47,302
4129,Behind,286.51,50,50
4130,First,239.94,32,175
4131,Back,57.81,34,460
4132,Difficult,529.94,33,433
4133,Themselves,928.76,19,166
4134,Budget,390.23,49,92
4135,Peace,953.98,3,417
4136,War,945.6,47,108
4137,Something,436.23,18,295
4138,Share,880.79,21,51
4139,Energy,353.87,11,61
4140,Help,294.96,32,225
4141,Recently,231.4,11,148
4142,Someone,939.81,17,311
4143,Plan,755.93,15,342
4144,Push,285.84,7,106
4145,Teacher,556.64,33,387
4146,Common,177.16,39,463
4147,Tend,49.35,35,276
4148,Tv,801,1,251
4149,Democratic,834.18,2,190
4150,Send,211.11,37,219
4151,Involve,734.77,34,65
4152,Box,832.73,19,471
4153,Early,118.52,46,471
4154,Different,846.3,29,456
4155,May,437.94,17,45
4156,Serve,865.86,18,375
4157,Involve,672.03,23,412
4158,Wall,88.28,15,373
4159,A,83.61,11,260
4160,Growth,341.98,30,323
4161,Culture,738.17,44,398
4162,Energy,83.35,45,162
4163,Animal,893.35,3,222
4164,Why,109.43,46,407
4165,Environmental,526.08,13,431
4166,Full,562.59,41,19
4167,Only,949.69,41,5
4168,Much,253.45,38,193
4169,Between,873.39,15,345
4170,Institution,203.72,31,78
4171,Go,489.66,12,376
4172,State,501.76,9,102
4173,Themselves,638.42,6,487
4174,School,521.14,47,384
4175,Age,222.05,28,35
4176,Where,495.78,40,107
4177,Company,712.89,3,215
4178,Here,691.1,40,195
4179,What,634.72,16,327
4180,Family,355.22,34,337
4181,Social,954.79,20,431
4182,Five,239.57,19,343
4183,Mission,490.21,41,201
4184,Check,601.86,35,247
4185,Everybody,302.46,15,58
4186,Capital,963.29,49,392
4187,Practice,294.4,29,167
4188,Bill,254.92,28,60
4189,Laugh,184.43,21,339
4190,Friend,122.4,45,204
4191,Rate,707.77,50,452
4192,Almost,488.9,32,308
4193,Turn,417.88,16,15
4194,Data,298.02,33,111
4195,Same,890.91,27,32
4196,Figure,566.63,21,134
4197,Eye,678.24,27,201
4198,Ahead,810.94,28,205
4199,Store,268.09,4,138
4200,Our,490.65,15,174
4201,Keep,639.9,3,158
4202,Interest,453.16,15,294
4203,Through,876.87,35,106
4204,At,781.76,8,486
4205,Many,968.57,40,169
4206,Someone,137.92,35,11
4207,Sit,950.78,2,411
4208,Member,385.4,50,361
4209,Watch,339.96,23,393
4210,Which,768.35,5,336
4211,Word,58.72,14,186
4212,Small,540.12,11,430
4213,Attention,540.34,46,118
4214,Sport,297.29,11,467
4215,Name,380.14,27,111
4216,Card,557.42,16,482
4217,Scene,23.5,2,387
4218,Evening,940.95,7,257
4219,Phone,403.96,32,22
4220,Nothing,165.38,20,13
4221,Page,237.71,50,353
4222,Some,254.84,18,384
4223,Office,132.41,25,336
4224,Professor,406.74,48,449
4225,Analysis,277.3,6,40
4226,Office,83.15,47,361
4227,Number,764.76,27,11
4228,Whatever,24.59,35,310
4229,Shoulder,919.78,7,377
4230,Able,592.31,26,100
4231,Trial,833.16,20,402
4232,Institution,330.49,33,381
4233,Main,33.2,18,235
4234,These,210.64,17,497
4235,Ok,659.49,31,193
4236,Check,298.33,6,114
4237,Bill,967.22,36,143
4238,Expert,488.52,45,274
4239,Base,511.53,25,9
4240,Level,993.22,47,202
4241,Experience,951.94,49,280
4242,Job,717.43,29,115
4243,Nation,582.1,2,204
4244,Thus,773.49,29,190
4245,Book,482.04,7,330
4246,Store,317.5,10,415
4247,Draw,633.61,6,49
4248,Those,565.28,14,443
4249,General,942.67,38,128
4250,Prevent,93.05,26,316
4251,Crime,839.69,34,371
4252,Wide,841.25,49,120
4253,Indeed,68.34,32,130
4254,Produce,417.74,48,173
4255,However,835.98,3,165
4256,Your,692.11,39,209
4257,Evidence,872.71,18,354
4258,Office,217.13,36,407
4259,Knowledge,493.84,32,161
4260,Practice,959.88,16,165
4261,Record,466.76,31,264
4262,Nothing,559.26,48,376
4263,Prepare,90.62,7,218
4264,Support,702.26,25,66
4265,Whole,759.32,11,267
4266,Energy,750.67,11,102
4267,Say,443.23,8,20
4268,Party,886.65,32,88
4269,Individual,629.9,34,250
4270,Same,148.47,36,215
4271,Present,405.41,19,61
4272,Often,441.12,19,369
4273,Less,922.75,44,139
4274,Forget,527.26,40,456
4275,Wonder,377.92,42,85
4276,Move,150.1,34,351
4277,I,212.42,40,488
4278,Our,717.33,34,310
4279,Forget,258.73,30,108
4280,Risk,936.84,48,369
4281,Wait,996.22,9,85
4282,Trial,529.13,31,6
4283,Believe,324.51,12,77
4284,Generation,475.79,1,160
4285,Grow,704.45,13,356
4286,Per,102.91,30,170
4287,Every,103.77,40,240
4288,Former,598.51,5,180
4289,Suggest,639.98,15,177
4290,Receive,632.53,13,141
4291,Appear,291.35,28,300
4292,Bring,732.03,24,320
4293,Capital,769.32,17,288
4294,Positive,545.61,43,104
4295,Central,86.7,10,53
4296,Seven,733.35,18,92
4297,Place,270.31,7,65
4298,Respond,798.92,38,331
4299,Couple,768.39,22,295
4300,Article,774.26,38,310
4301,Through,284.47,48,447
4302,Right,619.73,31,108
4303,Statement,176.42,15,111
4304,Mean,100.42,40,76
4305,Herself,151.9,31,448
4306,Employee,10.24,5,459
4307,Same,970.14,9,262
4308,Woman,809.16,28,341
4309,I,476.97,20,257
4310,Visit,762.41,16,287
4311,Run,399.31,50,198
4312,Another,709.18,23,160
4313,Have,840.26,21,272
4314,Build,87.42,39,432
4315,Avoid,221.76,11,485
4316,Matter,637.43,18,365
4317,Bar,151.46,28,287
4318,Knowledge,447.23,45,404
4319,Result,258.03,8,286
4320,Should,900.76,42,179
4321,Assume,186.23,24,438
4322,Dream,471.42,43,178
4323,There,731.21,14,316
4324,Pick,564.2,13,196
4325,Note,380.46,48,6
4326,Soldier,203.88,24,270
4327,Spend,202.94,38,159
4328,One,335.17,24,469
4329,Surface,261.22,1,311
4330,Indicate,280.3,42,141
4331,Despite,645.26,26,23
4332,Know,995.78,46,130
4333,Former,281.43,4,498
4334,Energy,576.46,2,442
4335,Item,720.85,31,312
4336,Security,635.92,32,89
4337,Raise,478.71,42,385
4338,Car,550.13,7,20
4339,Black,375.84,40,458
4340,Myself,716.18,46,377
4341,Particularly,185.14,9,43
4342,Ever,425.38,8,29
4343,Generation,448.94,46,32
4344,Hotel,321.09,35,143
4345,Place,983.57,13,336
4346,Arrive,617.86,2,171
4347,Hundred,838.9,21,460
4348,Mention,712.22,38,370
4349,Account,944.86,34,8
4350,Appear,941.14,26,214
4351,Ago,839.34,43,32
4352,Phone,74.31,49,257
4353,Reality,156.04,18,43
4354,Rather,180.86,3,142
4355,Page,612.44,45,259
4356,Fish,415.16,41,383
4357,Surface,843.7,1,160
4358,Century,281.03,23,61
4359,Fire,348.04,37,429
4360,Nice,699.33,37,477
4361,Partner,468.38,8,471
4362,Enough,99.66,47,45
4363,Country,193.8,38,321
4364,Anyone,966.11,50,87
4365,Finally,790.85,14,327
4366,Wife,380.78,6,450
4367,However,727.03,16,158
4368,How,838.94,42,483
4369,Rest,902.46,13,383
4370,Treatment,758.27,9,159
4371,Eye,62.8,46,147
4372,Stock,186.22,9,290
4373,Weight,322.39,15,428
4374,Sit,196.36,13,91
4375,Training,979.49,17,358
4376,Onto,445.2,6,251
4377,Positive,361.6,24,179
4378,Learn,774.65,34,231
4379,Lawyer,831.21,44,426
4380,Modern,178.77,38,198
4381,Item,164.15,37,108
4382,Apply,993.82,28,178
4383,General,649.55,44,408
4384,Strategy,295.8,22,359
4385,Least,968.81,36,425
4386,Everybody,745.7,18,47
4387,Color,518.14,14,133
4388,Address,226.07,17,17
4389,Ten,922.7,34,338
4390,Street,634.8,31,72
4391,Word,472.57,21,191
4392,Foreign,568.13,43,302
4393,Forward,902.26,21,360
4394,Land,113.57,23,446
4395,Treatment,902.01,11,216
4396,Himself,480.74,22,332
4397,Might,903.95,12,468
4398,Something,364.42,11,240
4399,Level,551.31,49,12
4400,Grow,444.62,40,234
4401,Note,597.64,45,223
4402,Wait,733.65,31,428
4403,Air,251.15,47,192
4404,Own,604.93,31,348
4405,Little,407.14,3,498
4406,Stay,929.7,15,391
4407,Foot,935.41,33,56
4408,Special,426.78,50,138
4409,From,954.44,26,304
4410,Do,38.27,33,86
4411,Dark,923.13,39,495
4412,Station,700.66,34,102
4413,Move,951.98,37,385
4414,Support,148.15,43,171
4415,Politics,790.68,4,497
4416,Air,99.49,50,73
4417,Large,803.47,30,203
4418,Case,173.69,1,338
4419,Eight,156.02,12,155
4420,Tough,314.45,12,121
4421,Stay,859.18,28,47
4422,Hope,726.89,10,351
4423,Evening,559.79,50,192
4424,Successful,14.9,11,177
4425,Interview,108.91,36,352
4426,Type,400.11,14,468
4427,I,477.58,25,426
4428,Step,468.85,16,391
4429,Case,917.78,25,66
4430,Too,325.17,9,205
4431,Property,775.53,19,420
4432,Create,678,28,306
4433,Speech,399.91,5,178
4434,Kid,493.43,48,497
4435,Great,590.56,15,454
4436,School,612.44,50,121
4437,Figure,375.44,22,257
4438,Arm,825.01,40,307
4439,Boy,754.17,5,331
4440,Industry,237.77,32,97
4441,Project,53.81,20,223
4442,Good,101.92,25,335
4443,Pm,188.08,10,146
4444,Political,317.98,44,421
4445,Hand,485.85,17,491
4446,Drop,955.47,12,84
4447,Wish,404.23,34,428
4448,Argue,115.37,6,178
4449,Act,689.2,7,336
4450,Run,863.84,1,83
4451,Work,325.84,37,260
4452,Republican,390.15,30,6
4453,Large,491.28,43,206
4454,College,428.23,4,156
4455,Total,430.73,48,325
4456,Culture,124.8,29,258
4457,By,379.1,31,365
4458,Continue,341.71,35,498
4459,Civil,371.21,12,218
4460,Financial,536.39,25,446
4461,Course,677.97,10,4
4462,Sound,343.74,46,303
4463,Success,265.26,33,417
4464,Live,618.37,30,223
4465,Later,58.06,19,21
4466,Upon,130.34,32,236
4467,Mean,373.43,39,352
4468,Rule,375.6,28,173
4469,Realize,678.25,50,420
4470,Matter,33.3,18,92
4471,Foreign,300.31,27,9
4472,Institution,452.3,20,326
4473,Center,45.26,8,183
4474,South,734.59,35,379
4475,Four,402.25,12,44
4476,Position,539.64,9,373
4477,Audience,153.2,32,221
4478,In,893.79,23,498
4479,Ahead,463.45,40,125
4480,Body,919.59,47,421
4481,Bar,528.32,30,21
4482,Cost,85.77,24,20
4483,Fast,155.28,47,327
4484,Security,814.35,7,196
4485,Black,517.51,47,41
4486,Best,344.4,41,384
4487,Hotel,308.97,26,12
4488,Whether,192.09,48,132
4489,Together,724.38,48,453
4490,Most,88.49,28,495
4491,Teacher,125.26,13,293
4492,Enter,268.37,20,316
4493,None,518.9,16,356
4494,Subject,800.96,24,294
4495,Nation,478.19,49,479
4496,Purpose,442.58,48,353
4497,Important,780.53,18,257
4498,As,674.73,39,205
4499,According,910.65,44,146
4500,Soon,279.95,27,107
4501,West,28.53,27,337
4502,Not,138.47,18,237
4503,Administration,603.09,41,163
4504,Box,106.18,15,10
4505,Matter,711.92,15,33
4506,Per,615.27,47,365
4507,Name,613.22,30,302
4508,Individual,426.56,39,169
4509,Medical,546.04,31,477
4510,Seek,562.08,22,175
4511,Miss,326.45,29,78
4512,Operation,467.33,48,256
4513,Care,218.53,45,88
4514,Deal,676.26,17,207
4515,Two,41.94,37,496
4516,Base,87.82,32,288
4517,Consumer,985.1,6,107
4518,Participant,750.53,34,190
4519,Physical,310.99,49,162
4520,Us,456.98,30,16
4521,Year,164.34,38,86
4522,Help,628.02,37,221
4523,Life,421.24,49,12
4524,Word,753.87,19,285
4525,Stock,746.61,16,193
4526,Watch,921.96,9,194
4527,Add,611.05,8,50
4528,Word,401.79,14,57
4529,Suffer,575.04,12,443
4530,Explain,167.53,50,377
4531,Like,979.11,36,210
4532,Central,358.5,14,215
4533,Serious,901.45,18,164
4534,Issue,772.79,41,55
4535,Structure,667.59,44,492
4536,Everyone,636.79,41,163
4537,Tonight,507.28,35,201
4538,Community,232.85,26,254
4539,Pull,759.26,19,423
4540,Task,925.3,11,474
4541,Large,874.61,26,148
4542,Bag,13.3,22,391
4543,Choice,469.38,12,350
4544,Show,908.21,25,298
4545,Bring,656.57,27,211
4546,Wide,196.99,2,317
4547,Community,231.95,40,318
4548,Argue,508.33,6,307
4549,Democrat,574.88,27,485
4550,Newspaper,32.61,40,128
4551,Enter,174.79,41,242
4552,Drop,687.52,24,12
4553,Simply,745.54,42,200
4554,Song,556.54,13,436
4555,Usually,914.07,30,189
4556,Measure,725.83,16,90
4557,Guess,477.45,46,472
4558,Drive,207.79,9,151
4559,Law,74.16,2,106
4560,Half,581.83,30,126
4561,Same,686.83,29,124
4562,Per,798.79,30,257
4563,Show,644.97,39,429
4564,Imagine,337.95,11,126
4565,Trial,467.59,5,4
4566,Soldier,751.12,44,347
4567,No,412.28,34,241
4568,Anything,863.55,5,401
4569,Main,422.92,17,453
4570,Once,718.82,8,367
4571,Hard,778.83,42,274
4572,Tell,717.62,29,247
4573,Prove,829.48,4,150
4574,Concern,813.55,47,394
4575,Home,49.51,26,367
4576,Evidence,928.12,41,333
4577,Yourself,445.65,8,54
4578,My,154.52,17,389
4579,Continue,826.98,49,406
4580,Force,120.67,11,188
4581,Care,418.76,22,73
4582,Candidate,913.84,31,108
4583,Remain,271.86,22,329
4584,Onto,696.78,30,461
4585,Run,711.99,49,126
4586,Society,759.41,22,152
4587,Early,692.3,22,404
4588,Most,455.87,17,291
4589,Garden,282.55,3,390
4590,Unit,148.62,34,148
4591,Environment,35.68,24,289
4592,High,369.1,19,158
4593,Subject,945.34,11,291
4594,Soldier,637.56,31,366
4595,Executive,445.46,19,80
4596,Anyone,746.3,45,66
4597,Almost,155.06,19,440
4598,Require,390.38,41,117
4599,You,37.72,14,299
4600,Laugh,309.93,38,7
4601,Environmental,266.83,47,261
4602,Focus,748,34,208
4603,Read,482.2,11,498
4604,Hold,350.77,10,301
4605,Feeling,854.08,21,268
4606,Reach,380.62,32,332
4607,Manage,177.43,34,247
4608,Ground,183.63,25,8
4609,Sister,672.06,5,176
4610,Child,232.58,14,115
4611,TRUE,158.59,39,399
4612,Debate,731.47,8,333
4613,Through,204.97,32,236
4614,Up,573.71,41,465
4615,Ball,22.08,48,434
4616,Brother,820.71,34,460
4617,Challenge,236.09,13,187
4618,You,667.6,26,321
4619,Daughter,107.85,22,260
4620,Class,76.53,36,493
4621,Worry,539.41,48,276
4622,Sell,873.89,4,229
4623,Line,571.04,16,126
4624,Feeling,263.51,48,94
4625,Speech,692.8,42,440
4626,Note,252.64,45,368
4627,Possible,461.51,3,312
4628,Southern,273.11,18,47
4629,Since,745.68,47,426
4630,Side,918.29,9,268
4631,Million,309.73,14,117
4632,Rest,251.5,49,298
4633,Yard,482.51,7,275
4634,Pressure,882.82,4,164
4635,Similar,792.12,5,101
4636,Team,483.52,29,43
4637,Become,481.28,7,278
4638,Little,593.48,39,250
4639,Left,306.96,1,298
4640,Wear,435.46,8,369
4641,Staff,887.65,50,330
4642,Information,202.85,41,315
4643,South,757.99,1,129
4644,Design,757.01,39,139
4645,Eight,497.68,12,169
4646,Red,512.22,33,146
4647,Finally,951.92,20,136
4648,Quite,868.59,16,175
4649,Put,282.54,36,258
4650,Resource,315.72,29,58
4651,Situation,977.46,12,250
4652,Compare,16.45,33,241
4653,Might,500.83,12,34
4654,Condition,762.83,44,156
4655,Allow,103.62,29,176
4656,Dark,641.5,35,422
4657,Trip,190.83,50,56
4658,There,765.22,14,158
4659,One,506.76,21,393
4660,Nothing,535.1,7,351
4661,Hundred,307.06,40,108
4662,Reveal,575.3,10,166
4663,Condition,164.82,50,203
4664,Ten,787.95,11,313
4665,Baby,665.96,21,490
4666,Water,521.3,31,335
4667,May,599.28,27,400
4668,Health,729.2,15,478
4669,Send,270.23,20,190
4670,Actually,153.54,22,373
4671,Real,360.39,48,162
4672,Occur,455.21,28,289
4673,Ask,399.61,27,3
4674,Suddenly,764.6,26,29
4675,Throw,968.99,23,331
4676,Audience,807.32,30,393
4677,Policy,281.47,46,104
4678,Step,216.52,46,132
4679,Impact,301.85,24,13
4680,Employee,328.63,25,167
4681,The,562.49,48,103
4682,Analysis,799.5,40,258
4683,Especially,445.7,18,55
4684,Get,83.68,11,167
4685,Send,725.62,47,304
4686,Prove,475.17,3,400
4687,Day,662.82,45,492
4688,Alone,909.8,32,128
4689,Imagine,287.34,39,301
4690,Politics,381.27,7,29
4691,Structure,643.23,18,276
4692,Drug,375.75,19,57
4693,Garden,477.12,48,38
4694,Serve,331.3,50,376
4695,Offer,419.64,10,448
4696,Most,158.92,20,294
4697,Themselves,207.99,6,225
4698,Check,252.77,37,280
4699,Example,765.16,17,286
4700,Probably,535.72,19,354
4701,Wall,31.63,50,395
4702,Drop,77.32,45,365
4703,Give,741.67,24,464
4704,Thus,774.98,48,453
4705,Drug,222.66,21,240
4706,Upon,235.41,24,171
4707,Focus,207,46,133
4708,Actually,262.8,48,478
4709,Also,32.91,8,329
4710,Toward,416.67,26,413
4711,Wife,491.49,4,426
4712,Travel,533.11,33,192
4713,Scene,26.04,28,17
4714,Store,960.19,21,405
4715,Protect,543.42,19,295
4716,Sit,340.42,5,377
4717,Body,84.8,6,499
4718,Myself,562.71,8,273
4719,Authority,166.64,33,434
4720,Senior,852.97,37,473
4721,Turn,473.76,42,98
4722,Individual,754.39,50,351
4723,Let,436.64,18,239
4724,Matter,456.78,48,78
4725,Mouth,653.94,5,94
4726,Few,651.36,22,233
4727,My,532.44,45,379
4728,West,822.01,28,456
4729,Audience,31.27,37,151
4730,Thousand,16.29,25,10
4731,Large,18.45,21,219
4732,Hair,158.99,15,300
4733,Consider,677.79,21,273
4734,Family,463.18,43,103
4735,Environmental,772.23,37,474
4736,Environmental,361.1,46,445
4737,Whom,581.09,13,396
4738,Religious,156.8,20,93
4739,Here,109.89,35,309
4740,Every,945.05,3,400
4741,Everybody,136.05,23,489
4742,Late,78.57,21,476
4743,Argue,237.8,14,104
4744,That,309.9,28,139
4745,Night,240.65,14,396
4746,Develop,361.79,9,450
4747,Ten,899.89,29,64
4748,Nor,835.82,25,14
4749,Until,449.51,48,438
4750,High,742.51,25,26
4751,Rise,452.34,26,102
4752,Attorney,213.58,25,303
4753,May,816.35,6,497
4754,Player,183.35,38,371
4755,President,521.33,11,388
4756,Director,217.54,32,380
4757,Little,608.8,48,163
4758,Sea,420.98,14,47
4759,Still,801.79,24,245
4760,Old,262.73,8,484
4761,Both,462.38,1,195
4762,Administration,805.38,26,493
4763,Quality,858.92,23,185
4764,Rich,946.27,5,223
4765,Rather,946.48,42,154
4766,Someone,237.07,45,44
4767,Whether,653.93,25,449
4768,Such,476.65,18,374
4769,She,650.89,21,24
4770,Relationship,149.33,16,91
4771,Full,568.93,9,266
4772,Effect,164.2,45,241
4773,Quickly,764.66,4,306
4774,Pick,804.36,48,339
4775,Candidate,300.15,40,213
4776,Choice,825.02,27,89
4777,Not,182.89,34,495
4778,Loss,159.87,43,93
4779,Morning,371.42,8,403
4780,Music,170.75,32,105
4781,Recent,313,41,192
4782,Especially,909.89,17,319
4783,Two,327.86,2,170
4784,Nothing,38.21,31,18
4785,Simple,737.6,10,468
4786,Imagine,413.58,35,194
4787,Summer,764.88,47,269
4788,Prevent,178.04,7,8
4789,Out,355.18,15,48
4790,Particularly,425.68,5,58
4791,Large,969.04,30,213
4792,Peace,857.58,35,226
4793,News,143.06,39,415
4794,My,640.49,20,244
4795,Standard,474.79,17,66
4796,Clear,329.65,35,188
4797,Value,957.34,43,367
4798,Very,105.43,32,384
4799,South,832.78,37,101
4800,Rock,134.57,33,67
4801,Place,807.39,10,116
4802,Ask,662.62,48,49
4803,Follow,720.1,19,455
4804,Forward,618.86,16,116
4805,Medical,258.16,47,338
4806,Particular,308.1,46,499
4807,Scientist,467.53,38,267
4808,Cell,521.74,18,390
4809,Third,900.54,21,217
4810,Measure,381.02,10,297
4811,Book,739.05,3,383
4812,Eye,906.95,25,324
4813,Those,57.54,13,94
4814,Listen,24.18,41,18
4815,Responsibility,837.03,16,83
4816,Certain,402.8,1,293
4817,Environment,485.97,23,97
4818,However,632.43,37,208
4819,Early,457.58,14,233
4820,Although,625.1,35,226
4821,Take,126.64,18,336
4822,Behind,770.83,22,173
4823,Training,996.72,12,131
4824,Shoulder,347.57,32,396
4825,Piece,553.41,43,50
4826,Now,671.33,22,391
4827,Small,523.88,5,401
4828,I,371.77,42,14
4829,See,965.11,9,49
4830,Entire,234.85,30,425
4831,Continue,120.03,36,365
4832,Executive,302.76,23,158
4833,Cause,458.04,36,482
4834,West,92.14,33,94
4835,Democrat,403.58,33,100
4836,Theory,150.29,44,114
4837,Onto,778.15,13,376
4838,Range,747.15,34,308
4839,Draw,782.14,37,441
4840,Person,535.26,4,410
4841,Listen,537.82,35,118
4842,Commercial,696.76,34,86
4843,Near,380.73,7,349
4844,Eat,173.98,41,440
4845,Economy,622,49,367
4846,Out,160.53,40,218
4847,Structure,859.71,18,26
4848,Board,959.47,26,152
4849,City,395.87,34,498
4850,Budget,427.05,31,240
4851,Race,328.7,47,481
4852,Receive,306.99,5,129
4853,Often,711.26,43,160
4854,Money,216.67,47,314
4855,All,598.05,5,31
4856,Including,757.62,9,74
4857,Wife,486.12,11,392
4858,Technology,972.37,16,201
4859,Close,788.45,42,215
